img,true_label,predicted_class,x,y,r_attack,g_attack,b_attack,r_original,g_original,b_original
a_7691.png,8,1,11,11,76,18,28,203,212,222
a_7692.png,9,1,9,7,50,19,6,248,249,246
a_7693.png,8,0,24,9,246,154,246,70,85,85
a_7694.png,9,1,2,28,43,48,157,251,252,253
a_7695.png,0,1,6,6,0,56,78,236,232,237
a_7696.png,8,9,27,21,93,108,105,217,228,234
a_7697.png,0,2,30,9,0,1,202,110,163,223
a_7698.png,5,1,10,7,29,1,74,253,238,252
a_7699.png,0,1,4,5,9,19,68,193,195,195
a_7700.png,2,0,3,21,3,11,38,161,166,152
a_7701.png,3,1,11,12,42,255,255,55,42,34
a_7702.png,0,3,4,6,17,31,142,190,182,180
a_7703.png,7,0,14,24,220,255,189,62,51,52
a_7704.png,2,1,13,17,133,48,44,253,253,252
a_7705.png,8,0,23,19,252,255,250,78,75,88
a_7706.png,6,5,25,18,0,125,0,242,250,252
a_7707.png,6,0,16,26,150,0,89,251,252,246
a_7708.png,6,9,11,19,11,35,48,209,215,215
a_7709.png,9,0,30,7,185,157,192,2,1,1
a_7710.png,5,0,21,11,12,28,0,220,214,212
a_7711.png,7,5,16,12,253,228,198,141,111,62
a_7712.png,3,7,11,29,51,0,237,242,243,239
a_7713.png,7,4,8,23,0,0,0,199,229,243
a_7714.png,2,9,28,8,255,255,255,148,150,141
a_7715.png,8,0,24,20,177,227,237,55,59,57
a_7716.png,9,1,8,16,0,63,8,88,181,238
a_7717.png,9,1,10,18,114,196,161,22,17,20
a_7718.png,2,0,16,13,142,241,255,84,48,16
a_7719.png,5,1,22,23,27,20,104,224,211,197
a_7720.png,0,8,8,21,79,9,177,180,174,173
a_7721.png,0,1,20,8,18,4,171,143,147,147
a_7722.png,8,9,22,21,31,14,30,237,231,226
a_7723.png,2,5,8,10,0,5,68,136,208,213
a_7724.png,4,0,14,20,31,43,0,247,243,247
a_7725.png,8,1,13,6,119,5,53,218,219,216
a_7726.png,1,9,26,10,185,190,215,0,7,2
a_7727.png,6,1,12,16,22,8,19,146,166,138
a_7728.png,0,8,6,7,9,34,73,233,236,238
a_7729.png,0,8,9,19,0,105,78,198,227,252
a_7730.png,8,0,8,18,49,0,86,215,241,253
a_7731.png,7,5,20,22,255,255,173,132,109,92
a_7732.png,9,1,13,19,250,243,253,16,31,50
a_7733.png,0,1,2,8,85,29,3,146,168,209
a_7734.png,9,1,1,29,9,6,241,255,255,252
a_7735.png,8,1,4,10,20,185,31,201,211,219
a_7736.png,0,1,7,13,0,0,0,135,142,154
a_7737.png,0,2,8,7,3,13,16,128,169,227
a_7738.png,6,2,10,25,253,254,249,9,8,12
a_7739.png,8,0,11,10,187,113,225,24,42,41
a_7740.png,8,0,6,19,9,47,64,178,212,228
a_7741.png,9,1,8,11,8,53,12,147,193,224
a_7742.png,4,2,30,19,0,69,0,171,147,127
a_7743.png,0,2,26,12,46,1,159,234,232,231
a_7744.png,8,0,29,20,0,35,0,110,112,113
a_7745.png,2,0,20,24,255,230,234,197,171,161
a_7746.png,1,9,23,8,169,243,95,35,46,44
a_7747.png,8,0,6,15,22,39,3,120,179,225
a_7748.png,0,1,4,15,24,17,18,192,192,209
a_7749.png,9,1,14,15,0,79,0,186,134,204
a_7750.png,5,9,26,19,75,145,211,35,31,40
a_7751.png,6,1,4,14,8,47,10,233,247,251
a_7752.png,5,1,11,5,82,69,44,176,190,202
a_7753.png,0,1,5,6,8,13,4,194,209,213
a_7754.png,9,1,5,6,255,209,0,244,248,248
a_7755.png,8,1,14,18,224,142,124,38,36,28
a_7756.png,0,8,2,13,0,97,0,114,179,233
a_7757.png,0,8,28,25,253,243,249,3,0,2
a_7758.png,5,7,16,4,0,35,46,237,240,244
a_7759.png,4,3,26,19,119,27,27,229,212,216
a_7760.png,8,0,25,12,0,0,146,186,206,224
a_7761.png,9,1,10,9,0,23,121,194,212,206
a_7762.png,5,9,28,8,0,34,63,170,168,161
a_7763.png,8,0,20,16,255,149,255,37,34,40
a_7764.png,5,7,4,4,22,70,121,249,249,248
a_7765.png,0,9,28,22,41,2,3,145,149,158
a_7766.png,0,8,10,16,0,0,0,230,224,221
a_7767.png,0,8,9,6,33,6,27,184,175,184
a_7768.png,0,2,10,8,207,252,212,50,56,55
a_7769.png,0,9,26,26,3,5,60,231,224,211
a_7770.png,6,1,6,15,0,46,255,82,115,76
a_7771.png,2,0,27,9,249,162,198,145,138,112
a_7772.png,2,5,3,22,147,19,141,221,217,213
a_7773.png,7,1,15,26,71,20,11,197,177,168
a_7774.png,8,9,22,8,204,250,214,0,0,3
a_7775.png,5,7,18,19,6,16,39,240,226,215
a_7776.png,9,1,8,6,54,3,1,235,237,236
a_7777.png,0,1,10,19,47,17,44,164,168,171
a_7778.png,8,0,10,23,25,39,59,155,178,215
a_7779.png,1,8,30,2,227,232,222,136,134,145
a_7780.png,3,5,16,26,19,36,101,190,176,158
a_7781.png,1,0,25,20,168,249,218,18,22,24
a_7782.png,9,1,2,25,255,12,97,252,253,252
a_7783.png,0,1,20,12,179,255,255,80,46,38
a_7784.png,2,5,16,15,12,32,142,94,73,73
a_7785.png,5,9,25,5,31,14,35,223,218,197
a_7786.png,6,0,16,25,194,246,240,4,3,23
a_7787.png,9,1,6,22,91,236,255,75,87,100
a_7788.png,9,1,11,12,220,232,248,64,73,100
a_7789.png,1,9,28,10,132,242,244,66,2,4
a_7790.png,9,1,9,29,12,43,65,117,219,234
a_7791.png,6,3,26,3,63,29,0,228,206,210
a_7792.png,8,0,23,7,236,251,250,12,58,93
a_7793.png,8,1,19,11,85,10,10,249,241,239
a_7794.png,1,9,13,11,42,185,171,176,188,236
a_7795.png,0,8,10,30,36,1,74,194,240,237
a_7796.png,5,2,27,14,43,28,3,235,233,215
a_7797.png,8,0,27,17,191,231,255,18,41,63
a_7798.png,2,0,21,3,82,0,9,187,179,178
a_7799.png,1,0,27,14,206,242,49,7,2,5
a_7800.png,8,0,5,10,15,84,7,158,177,207
a_7801.png,5,1,26,16,78,72,0,253,255,253
a_7802.png,1,9,3,22,43,9,170,235,239,240
a_7803.png,3,1,18,25,14,35,100,224,227,221
a_7804.png,0,9,4,9,39,79,98,231,240,251
a_7805.png,2,7,21,7,0,0,161,149,161,87
a_7806.png,8,0,28,11,83,75,0,144,125,90
a_7807.png,3,6,21,27,0,1,4,253,252,250
a_7808.png,8,0,7,2,0,108,99,244,239,243
a_7809.png,2,0,17,18,253,251,252,130,164,151
a_7810.png,7,0,30,8,52,19,53,244,237,226
a_7811.png,2,8,12,20,255,182,170,152,34,4
a_7812.png,5,0,20,10,90,255,0,239,241,242
a_7813.png,0,8,9,15,45,3,18,232,232,232
a_7814.png,5,3,3,20,236,164,203,29,91,150
a_7815.png,1,0,30,5,40,0,44,151,147,147
a_7816.png,8,9,23,19,0,135,103,237,231,214
a_7817.png,9,1,14,17,52,39,75,210,209,204
a_7818.png,6,1,26,28,84,124,40,246,251,247
a_7819.png,9,1,16,13,0,104,83,211,206,196
a_7820.png,0,1,6,10,204,235,219,32,50,62
a_7821.png,3,5,15,17,0,0,30,130,116,105
a_7822.png,0,8,4,3,23,7,25,194,226,231
a_7823.png,8,1,27,11,0,0,0,176,167,156
a_7824.png,7,0,30,19,2,81,144,87,142,196
a_7825.png,9,8,10,13,102,182,11,246,247,246
a_7826.png,7,0,14,19,3,0,1,231,212,184
a_7827.png,6,9,27,13,6,11,50,175,125,103
a_7828.png,8,0,25,18,249,142,235,15,15,22
a_7829.png,2,5,25,22,0,48,187,192,204,217
a_7830.png,9,0,25,15,0,51,139,178,194,194
a_7831.png,6,1,10,18,0,1,105,218,216,198
a_7832.png,5,3,28,25,254,241,250,74,82,61
a_7833.png,8,1,20,15,167,76,242,71,24,22
a_7834.png,5,1,22,22,0,58,167,220,230,229
a_7835.png,2,0,7,17,13,0,147,255,255,255
a_7836.png,0,1,6,9,230,197,222,114,114,114
a_7837.png,2,1,26,9,79,248,218,123,121,79
a_7838.png,2,0,17,4,21,83,0,207,194,177
a_7839.png,6,1,9,13,46,242,195,114,114,120
a_7840.png,7,0,13,22,232,63,54,247,247,248
a_7841.png,1,9,26,8,244,189,242,90,91,80
a_7842.png,0,1,6,10,16,68,32,154,174,190
a_7843.png,3,9,22,2,50,11,27,182,146,123
a_7844.png,2,0,9,18,75,4,57,176,173,163
a_7845.png,2,1,28,21,5,18,124,163,155,136
a_7846.png,9,1,15,17,9,0,49,199,204,212
a_7847.png,8,0,4,26,90,0,0,67,124,177
a_7848.png,2,0,18,24,0,0,181,201,210,218
a_7849.png,8,1,21,13,159,197,251,21,23,29
a_7850.png,4,0,2,14,26,208,11,197,214,224
a_7851.png,5,6,20,26,255,251,252,136,119,97
a_7852.png,9,1,3,4,38,6,82,255,255,255
a_7853.png,8,0,22,21,2,50,131,236,235,243
a_7854.png,5,9,19,10,0,6,255,191,186,182
a_7855.png,8,1,20,12,56,1,167,204,198,227
a_7856.png,2,1,21,12,176,222,210,29,42,44
a_7857.png,6,0,30,20,0,14,0,244,243,245
a_7858.png,1,9,10,15,0,4,14,226,218,212
a_7859.png,1,8,13,6,89,18,24,205,211,208
a_7860.png,0,2,2,11,212,231,237,152,165,178
a_7861.png,6,1,20,17,64,0,28,212,196,182
a_7862.png,3,5,18,13,76,0,151,183,198,191
a_7863.png,0,9,21,26,209,22,144,167,169,168
a_7864.png,9,1,8,6,59,82,11,192,160,109
a_7865.png,0,1,21,26,218,249,248,39,20,46
a_7866.png,8,0,6,22,18,9,26,166,179,216
a_7867.png,2,9,28,18,22,8,188,164,152,101
a_7868.png,6,1,14,13,15,0,43,228,221,212
a_7869.png,3,0,10,27,9,25,0,184,195,193
a_7870.png,4,0,18,21,43,17,192,203,221,214
a_7871.png,9,0,14,25,83,8,41,138,155,152
a_7872.png,7,1,19,27,255,255,255,32,9,15
a_7873.png,0,1,5,11,255,197,255,76,97,117
a_7874.png,1,0,9,24,227,244,213,66,80,89
a_7875.png,8,1,21,15,52,14,32,156,157,166
a_7876.png,2,0,6,10,47,9,6,240,249,246
a_7877.png,8,9,25,20,85,43,24,186,186,186
a_7878.png,0,1,10,15,212,212,255,68,81,115
a_7879.png,2,0,5,17,46,0,232,121,149,182
a_7880.png,3,5,22,18,110,5,43,252,251,249
a_7881.png,8,0,21,18,10,96,123,215,214,208
a_7882.png,5,0,11,28,44,0,27,250,252,250
a_7883.png,6,9,28,8,30,24,64,134,136,146
a_7884.png,0,2,28,20,255,185,182,132,135,162
a_7885.png,9,1,8,25,10,4,13,196,167,131
a_7886.png,6,1,18,20,1,0,110,218,226,212
a_7887.png,9,1,2,4,73,0,70,100,161,248
a_7888.png,1,0,12,12,3,16,136,227,223,236
a_7889.png,3,5,16,19,95,64,58,239,211,205
a_7890.png,7,9,20,1,0,0,15,222,189,132
a_7891.png,2,5,23,15,0,15,42,220,196,189
a_7892.png,2,0,22,2,0,23,137,247,247,244
a_7893.png,9,0,8,2,4,8,0,255,255,255
a_7894.png,9,0,30,17,0,4,61,253,253,253
a_7895.png,9,1,20,16,255,0,255,19,17,19
a_7896.png,7,1,25,7,52,3,18,238,239,230
a_7897.png,3,0,21,23,34,21,50,213,203,208
a_7898.png,8,1,6,13,9,34,18,215,223,251
a_7899.png,9,1,12,14,107,92,32,229,219,190
a_7900.png,9,1,11,3,16,101,16,203,227,212
a_7901.png,2,0,10,15,1,1,65,204,187,132
a_7902.png,2,9,10,22,107,62,207,216,239,235
a_7903.png,9,1,3,18,41,244,255,13,12,18
a_7904.png,2,1,17,4,242,241,245,78,33,31
a_7905.png,5,1,25,21,25,28,47,198,199,196
a_7906.png,8,0,25,18,255,195,92,47,27,70
a_7907.png,8,9,6,9,25,46,4,211,213,233
a_7908.png,7,0,19,28,168,77,58,211,211,211
a_7909.png,7,1,14,9,236,237,240,100,84,98
a_7910.png,2,0,10,20,237,15,58,195,191,169
a_7911.png,4,0,14,9,13,22,68,231,196,184
a_7912.png,8,1,23,16,255,239,255,54,61,60
a_7913.png,9,1,6,5,56,49,49,255,255,255
a_7914.png,3,5,23,17,44,197,0,235,234,233
a_7915.png,6,0,26,23,0,0,0,190,172,155
a_7916.png,1,0,8,10,18,25,128,255,253,254
a_7917.png,0,8,29,5,201,230,228,39,50,132
a_7918.png,8,1,22,24,251,186,255,17,20,22
a_7919.png,6,9,26,2,238,203,200,100,90,114
a_7920.png,5,2,12,21,82,94,12,246,238,234
a_7921.png,8,0,18,16,224,202,174,25,35,42
a_7922.png,7,0,13,17,19,76,0,248,235,234
a_7923.png,2,0,11,27,234,235,234,88,114,59
a_7924.png,8,1,13,6,82,10,66,245,245,238
a_7925.png,9,0,13,11,18,6,37,217,179,188
a_7926.png,9,1,11,10,102,95,26,246,245,242
a_7927.png,1,9,18,18,207,221,204,57,66,111
a_7928.png,3,1,6,16,208,244,212,8,7,0
a_7929.png,0,1,17,10,4,0,1,235,242,239
a_7930.png,9,8,25,16,254,142,30,215,207,199
a_7931.png,2,0,2,14,120,0,50,108,123,127
a_7932.png,5,1,18,6,156,180,227,92,73,57
a_7933.png,7,4,15,23,133,46,19,243,243,237
a_7934.png,6,1,22,5,12,0,19,171,201,186
a_7935.png,7,0,22,23,149,246,223,55,73,30
a_7936.png,8,0,7,16,239,17,9,243,243,245
a_7937.png,6,8,12,14,3,3,19,239,214,205
a_7938.png,2,6,6,27,1,1,11,182,185,191
a_7939.png,2,1,2,26,255,255,201,101,105,46
a_7940.png,9,1,1,3,0,79,3,242,253,250
a_7941.png,1,9,26,22,58,22,5,138,142,170
a_7942.png,2,0,29,23,47,0,0,177,206,180
a_7943.png,2,0,10,5,0,36,0,253,253,253
a_7944.png,1,0,22,23,0,0,152,249,249,243
a_7945.png,7,1,2,29,183,15,87,165,237,245
a_7946.png,7,0,7,15,89,26,53,243,247,246
a_7947.png,9,1,11,16,244,218,112,32,52,75
a_7948.png,4,0,16,8,83,34,2,223,219,218
a_7949.png,9,1,14,18,255,230,164,20,9,9
a_7950.png,5,7,3,14,50,109,64,255,251,253
a_7951.png,2,0,6,21,12,22,22,161,233,240
a_7952.png,3,5,8,17,222,222,222,77,75,71
a_7953.png,5,0,10,3,25,66,76,219,224,210
a_7954.png,8,1,6,18,22,17,52,139,152,180
a_7955.png,9,0,25,10,12,4,155,247,244,238
a_7956.png,5,2,9,9,197,239,253,20,11,9
a_7957.png,0,1,3,12,255,204,255,62,85,94
a_7958.png,2,0,6,23,9,127,0,183,187,184
a_7959.png,3,5,17,13,13,0,0,251,250,252
a_7960.png,2,0,9,13,0,78,67,171,200,212
a_7961.png,5,1,9,10,0,59,140,222,218,204
a_7962.png,7,1,21,21,207,11,0,202,214,129
a_7963.png,0,2,3,10,15,6,18,231,247,234
a_7964.png,7,9,23,9,122,251,221,4,2,7
a_7965.png,2,0,6,20,74,16,3,254,255,252
a_7966.png,3,1,10,5,129,0,0,238,241,238
a_7967.png,9,1,7,11,27,1,103,245,248,233
a_7968.png,0,8,4,6,24,16,107,223,237,243
a_7969.png,3,1,25,24,80,60,0,194,187,181
a_7970.png,0,1,12,11,13,0,22,251,238,151
a_7971.png,7,1,23,9,119,20,0,234,230,231
a_7972.png,0,1,9,11,15,0,0,188,195,204
a_7973.png,0,9,22,4,0,0,151,217,195,168
a_7974.png,5,9,5,17,64,112,0,255,253,250
a_7975.png,0,8,11,18,197,242,246,137,137,137
a_7976.png,0,1,20,9,20,30,68,220,229,233
a_7977.png,2,0,10,20,213,0,0,209,187,195
a_7978.png,5,0,8,16,13,214,0,253,252,243
a_7979.png,9,1,2,25,101,0,1,198,207,210
a_7980.png,7,9,28,24,6,13,53,97,122,99
a_7981.png,5,6,10,9,16,2,14,248,233,145
a_7982.png,0,1,7,2,27,242,246,24,11,34
a_7983.png,7,9,11,23,47,176,240,235,232,232
a_7984.png,0,8,6,7,2,1,29,186,213,227
a_7985.png,2,5,28,22,10,2,0,232,233,234
a_7986.png,7,9,13,2,134,8,0,213,229,164
a_7987.png,8,6,15,10,38,0,0,93,126,119
a_7988.png,7,0,5,18,57,63,100,218,243,222
a_7989.png,7,1,14,29,204,40,29,199,179,178
a_7990.png,0,9,28,4,21,43,147,201,190,185
a_7991.png,3,5,3,13,94,65,19,121,150,187
a_7992.png,9,1,12,14,43,47,0,245,187,164
a_7993.png,0,1,11,7,0,0,0,246,249,250
a_7994.png,8,0,18,9,254,254,254,33,49,75
a_7995.png,7,1,20,4,44,6,77,219,212,211
a_7996.png,8,9,27,6,21,0,172,240,250,244
a_7997.png,2,0,10,6,5,50,0,142,139,131
a_7998.png,0,8,1,2,24,20,3,249,246,247
a_7999.png,7,9,16,21,134,25,72,242,242,241
a_8000.png,8,1,19,18,17,36,159,220,224,216
a_8001.png,0,9,27,7,167,255,255,83,78,75
a_8002.png,8,0,18,22,238,196,250,22,23,32
a_8003.png,8,1,20,22,242,230,116,67,60,45
a_8004.png,7,3,6,18,22,10,62,106,136,138
a_8005.png,2,1,13,15,85,48,0,243,251,251
a_8006.png,5,7,3,8,103,235,165,21,30,23
a_8007.png,6,1,21,11,251,181,255,64,23,22
a_8008.png,0,2,24,14,27,88,43,176,187,196
a_8009.png,8,0,14,7,2,15,170,236,249,247
a_8010.png,4,6,6,14,58,14,41,134,169,110
a_8011.png,0,1,13,8,171,251,255,27,21,28
a_8012.png,0,8,8,24,58,57,153,221,248,252
a_8013.png,8,0,18,18,6,54,0,207,219,240
a_8014.png,0,1,22,5,11,0,33,203,170,126
a_8015.png,9,1,3,7,0,64,94,239,240,242
a_8016.png,2,9,17,17,136,245,254,55,44,29
a_8017.png,0,1,25,3,36,37,19,223,208,192
a_8018.png,4,0,13,22,0,40,0,190,211,226
a_8019.png,7,3,25,17,0,25,220,252,255,253
a_8020.png,1,9,6,16,128,7,78,214,218,211
a_8021.png,7,9,17,28,191,25,188,253,250,247
a_8022.png,3,0,13,26,0,24,0,236,228,232
a_8023.png,9,1,30,22,202,251,215,10,9,4
a_8024.png,6,3,5,26,223,253,244,59,58,65
a_8025.png,8,1,7,8,144,255,254,57,100,144
a_8026.png,0,7,7,7,31,54,114,224,218,224
a_8027.png,8,0,25,16,11,46,63,247,247,247
a_8028.png,8,0,7,20,7,34,21,230,231,240
a_8029.png,8,0,7,20,105,0,0,137,146,159
a_8030.png,8,0,21,20,255,192,193,20,18,20
a_8031.png,5,3,26,15,109,69,125,233,230,231
a_8032.png,6,5,10,18,10,7,30,211,209,206
a_8033.png,0,1,6,12,18,19,11,248,247,250
a_8034.png,6,0,24,8,84,47,29,255,255,255
a_8035.png,8,0,14,9,25,255,55,234,242,227
a_8036.png,3,1,12,3,64,109,130,248,248,248
a_8037.png,9,1,1,6,58,91,0,213,239,249
a_8038.png,8,0,22,18,0,99,0,141,151,166
a_8039.png,0,8,17,21,121,23,0,224,227,236
a_8040.png,0,1,29,24,255,164,255,134,123,98
a_8041.png,8,0,13,24,232,208,179,19,19,19
a_8042.png,5,7,13,3,43,16,35,238,245,246
a_8043.png,9,1,6,9,19,26,63,232,244,247
a_8044.png,1,9,7,22,2,64,88,231,227,223
a_8045.png,0,5,27,20,17,49,7,182,190,197
a_8046.png,9,1,12,11,1,60,181,229,230,241
a_8047.png,5,2,27,25,203,255,91,26,36,67
a_8048.png,0,9,14,17,167,88,88,178,192,197
a_8049.png,5,9,22,9,11,39,159,245,251,255
a_8050.png,1,9,12,13,24,16,11,190,128,88
a_8051.png,7,1,3,18,36,83,183,227,243,253
a_8052.png,8,0,10,2,170,77,255,59,97,133
a_8053.png,8,0,10,28,0,92,29,214,219,207
a_8054.png,5,2,16,20,17,207,0,241,220,183
a_8055.png,9,1,5,20,199,206,107,12,16,14
a_8056.png,8,0,17,15,255,247,255,42,58,97
a_8057.png,3,1,25,18,18,41,103,156,138,146
a_8058.png,6,0,7,4,0,31,218,197,206,207
a_8059.png,3,7,25,12,18,36,104,233,231,215
a_8060.png,2,5,7,24,0,0,158,239,240,203
a_8061.png,4,6,10,12,58,12,77,204,179,158
a_8062.png,8,0,25,18,204,229,80,7,0,5
a_8063.png,3,2,9,8,1,0,120,194,221,126
a_8064.png,1,9,24,3,0,58,0,210,197,186
a_8065.png,0,8,6,5,3,3,0,102,138,166
a_8066.png,2,6,16,21,22,71,164,238,253,249
a_8067.png,3,4,5,17,91,91,105,223,207,208
a_8068.png,5,3,2,22,255,255,255,37,17,16
a_8069.png,6,0,28,5,65,82,5,247,246,246
a_8070.png,0,1,27,12,254,205,243,9,0,0
a_8071.png,5,9,14,8,86,17,0,223,209,199
a_8072.png,0,1,19,19,30,16,53,243,231,179
a_8073.png,8,1,8,14,113,29,0,85,166,203
a_8074.png,2,0,25,28,218,33,118,239,244,234
a_8075.png,0,1,9,15,10,10,16,206,213,218
a_8076.png,8,0,18,8,0,0,0,119,140,150
a_8077.png,9,1,7,21,16,5,0,229,231,223
a_8078.png,3,7,13,2,58,0,30,253,253,253
a_8079.png,8,1,12,20,50,70,21,153,149,148
a_8080.png,0,1,11,11,137,0,9,212,217,231
a_8081.png,5,0,26,8,32,23,97,139,129,125
a_8082.png,9,1,30,25,220,33,48,247,248,251
a_8083.png,9,0,27,13,61,24,255,245,244,250
a_8084.png,5,1,21,19,0,0,255,249,253,251
a_8085.png,0,1,22,30,61,31,6,131,167,211
a_8086.png,5,0,23,3,255,255,252,85,85,85
a_8087.png,7,9,14,4,255,241,188,55,86,80
a_8088.png,9,1,7,15,46,4,3,134,161,182
a_8089.png,5,9,19,6,255,219,242,16,36,46
a_8090.png,2,5,15,16,25,4,86,210,197,189
a_8091.png,8,1,11,6,76,2,16,243,239,236
a_8092.png,6,0,22,17,0,30,37,228,224,220
a_8093.png,8,0,20,15,213,197,176,72,62,89
a_8094.png,4,2,30,17,18,12,31,166,149,84
a_8095.png,3,9,26,27,28,61,32,140,175,205
a_8096.png,7,1,3,8,0,0,0,122,147,177
a_8097.png,4,0,25,11,57,152,75,228,227,224
a_8098.png,0,8,11,13,12,12,0,211,218,215
a_8099.png,6,0,9,16,0,17,171,150,149,153
a_8100.png,1,0,30,5,228,108,254,13,13,7
a_8101.png,2,0,7,26,19,21,9,155,179,187
a_8102.png,9,8,30,3,8,1,197,210,202,191
a_8103.png,8,1,9,18,153,19,6,152,161,156
a_8104.png,6,1,11,20,20,80,30,192,198,190
a_8105.png,6,8,15,22,69,8,78,173,162,135
a_8106.png,2,0,6,19,55,13,32,236,239,232
a_8107.png,7,0,4,24,252,197,222,111,96,111
a_8108.png,7,1,30,18,24,0,141,222,232,199
a_8109.png,0,1,2,24,55,53,103,244,236,240
a_8110.png,8,9,24,21,0,52,25,150,156,166
a_8111.png,8,1,10,5,14,20,28,244,250,254
a_8112.png,2,0,18,10,17,38,0,235,228,226
a_8113.png,9,1,7,11,255,255,218,11,59,128
a_8114.png,2,0,6,27,2,10,137,133,130,122
a_8115.png,8,9,14,9,47,7,105,219,244,237
a_8116.png,3,1,21,6,24,11,145,190,170,142
a_8117.png,8,0,24,10,9,5,196,189,191,188
a_8118.png,0,8,10,17,8,2,7,158,200,244
a_8119.png,0,1,6,7,31,79,89,239,241,238
a_8120.png,0,8,9,10,40,42,248,236,234,238
a_8121.png,8,0,22,18,10,1,22,207,223,230
a_8122.png,9,1,12,15,251,187,250,101,77,66
a_8123.png,2,1,22,6,255,255,250,55,55,46
a_8124.png,5,8,17,21,15,17,27,178,156,151
a_8125.png,8,0,26,14,1,2,15,117,171,162
a_8126.png,3,8,15,3,233,202,255,33,44,51
a_8127.png,7,5,24,17,1,0,0,212,211,176
a_8128.png,3,5,28,20,13,0,19,202,205,197
a_8129.png,5,3,4,15,6,21,54,188,163,169
a_8130.png,2,1,15,25,248,237,229,6,9,12
a_8131.png,2,0,6,4,1,22,0,206,230,235
a_8132.png,5,0,16,13,27,80,56,230,227,211
a_8133.png,5,3,30,4,35,9,85,176,221,168
a_8134.png,0,1,23,7,10,37,2,217,181,179
a_8135.png,7,9,22,20,52,29,66,225,235,214
a_8136.png,1,8,22,15,81,203,235,51,42,40
a_8137.png,2,1,12,25,7,0,0,219,237,184
a_8138.png,6,0,11,13,200,255,151,127,53,19
a_8139.png,5,3,5,28,84,39,95,195,174,155
a_8140.png,2,6,24,19,0,0,0,231,252,151
a_8141.png,0,9,15,15,0,0,115,224,221,221
a_8142.png,5,1,19,17,70,63,163,204,213,214
a_8143.png,0,9,8,8,1,12,131,53,116,177
a_8144.png,0,1,23,13,241,125,213,10,7,8
a_8145.png,0,1,2,5,9,21,63,247,251,248
a_8146.png,5,0,14,17,18,50,26,234,232,231
a_8147.png,1,9,16,18,0,40,160,155,91,115
a_8148.png,0,1,8,8,6,8,13,85,104,103
a_8149.png,2,5,22,11,1,7,50,245,244,250
a_8150.png,0,9,18,4,255,161,255,40,48,36
a_8151.png,6,0,3,10,119,48,142,199,231,225
a_8152.png,1,9,23,24,255,193,143,95,15,18
a_8153.png,2,0,16,25,22,20,113,208,232,221
a_8154.png,6,9,23,3,229,203,255,71,71,77
a_8155.png,1,9,21,14,4,30,255,251,235,100
a_8156.png,5,3,28,8,50,17,146,202,205,207
a_8157.png,9,1,2,30,0,0,59,214,234,244
a_8158.png,2,0,4,12,57,2,190,180,211,230
a_8159.png,5,0,6,26,0,37,39,219,203,186
a_8160.png,9,1,12,26,158,40,11,250,246,245
a_8161.png,5,2,21,12,165,178,231,97,92,93
a_8162.png,8,9,27,14,215,234,234,8,47,95
a_8163.png,8,0,28,13,231,172,255,128,104,96
a_8164.png,5,9,20,7,169,223,255,169,163,160
a_8165.png,0,1,10,19,234,231,255,118,128,190
a_8166.png,9,1,31,9,19,211,0,236,238,245
a_8167.png,2,0,5,20,0,37,78,233,241,243
a_8168.png,1,8,11,21,2,21,217,222,234,233
a_8169.png,8,9,6,17,1,13,7,238,238,238
a_8170.png,5,0,11,19,108,66,0,237,239,241
a_8171.png,9,0,30,21,139,255,162,13,12,10
a_8172.png,7,0,13,25,73,47,0,209,219,201
a_8173.png,2,6,21,13,0,23,73,122,160,143
a_8174.png,9,1,12,19,0,0,0,200,198,187
a_8175.png,8,0,22,10,227,255,215,32,63,60
a_8176.png,2,0,4,16,45,9,11,193,220,185
a_8177.png,6,2,14,16,6,0,64,179,178,149
a_8178.png,8,9,22,10,0,0,131,255,255,238
a_8179.png,6,1,18,20,148,237,183,13,0,8
a_8180.png,2,0,18,14,56,25,92,240,237,235
a_8181.png,2,9,22,6,49,0,0,158,168,138
a_8182.png,0,1,6,6,119,37,9,248,242,236
a_8183.png,4,0,14,6,0,0,93,220,220,220
a_8184.png,1,9,8,27,0,0,118,148,172,197
a_8185.png,8,1,22,25,255,255,255,51,56,49
a_8186.png,6,2,27,19,0,79,0,136,241,250
a_8187.png,9,0,30,8,155,255,193,38,41,38
a_8188.png,0,2,3,5,0,0,0,132,159,188
a_8189.png,0,1,20,23,197,243,199,35,33,53
a_8190.png,1,9,22,2,255,181,199,122,37,53
a_8191.png,2,0,18,23,20,3,57,203,237,240
a_8192.png,0,9,6,16,0,0,142,196,183,127
a_8193.png,9,1,8,20,186,252,116,44,52,61
a_8194.png,7,0,2,27,255,0,0,248,253,247
a_8195.png,8,1,26,8,0,0,0,133,144,128
a_8196.png,8,0,16,4,245,254,200,72,97,130
a_8197.png,8,0,15,17,27,29,228,203,195,192
a_8198.png,8,1,22,14,208,188,177,5,11,16
a_8199.png,8,0,23,9,218,168,227,39,79,66
a_8200.png,8,9,22,13,68,29,6,248,255,250
a_8201.png,8,0,14,5,80,13,0,246,234,214
a_8202.png,0,8,14,16,54,34,145,232,235,234
a_8203.png,1,9,5,15,0,121,135,200,202,203
a_8204.png,9,1,2,10,71,65,39,178,204,238
a_8205.png,3,0,10,7,26,10,109,212,210,221
a_8206.png,2,0,12,28,104,0,0,241,241,240
