img, patch_width, patch_height, x_min, x_max, y_min, y_max
44027_971_adversarial.png, 3, 5, 12, 15, 16, 21
44028_87_adversarial.png, 3, 5, 7, 10, 19, 24
44029_855_adversarial.png, 7, 7, 19, 26, 23, 30
44030_971_adversarial.png, 7, 7, 21, 28, 4, 11
44031_30_adversarial.png, 5, 5, 24, 29, 3, 8
44032_509_adversarial.png, 3, 5, 23, 26, 25, 30
44033_971_adversarial.png, 5, 7, 15, 20, 14, 21
44034_971_adversarial.png, 7, 3, 7, 14, 21, 24
44035_971_adversarial.png, 5, 7, 16, 21, 4, 11
44036_394_adversarial.png, 5, 3, 12, 17, 13, 16
44037_711_adversarial.png, 7, 3, 24, 31, 18, 21
44038_554_adversarial.png, 7, 7, 4, 11, 17, 24
44039_691_adversarial.png, 5, 5, 6, 11, 18, 23
44040_971_adversarial.png, 3, 7, 14, 17, 15, 22
44041_971_adversarial.png, 3, 7, 15, 18, 2, 9
44042_989_adversarial.png, 5, 7, 2, 7, 3, 10
44043_971_adversarial.png, 3, 5, 5, 8, 4, 9
44044_488_adversarial.png, 3, 3, 25, 28, 11, 14
44045_971_adversarial.png, 5, 5, 23, 28, 2, 7
44046_373_adversarial.png, 3, 7, 6, 9, 21, 28
44047_971_adversarial.png, 3, 3, 1, 4, 11, 14
44048_652_adversarial.png, 7, 5, 22, 29, 20, 25
44049_178_adversarial.png, 3, 3, 9, 12, 11, 14
44050_828_adversarial.png, 7, 3, 22, 29, 11, 14
44051_971_adversarial.png, 3, 3, 4, 7, 16, 19
44052_1_adversarial.png, 7, 3, 24, 31, 24, 27
44053_30_adversarial.png, 3, 5, 21, 24, 2, 7
44054_862_adversarial.png, 7, 5, 1, 8, 8, 13
44055_862_adversarial.png, 7, 5, 17, 24, 2, 7
44056_488_adversarial.png, 7, 3, 21, 28, 26, 29
44057_75_adversarial.png, 3, 3, 7, 10, 11, 14
44058_390_adversarial.png, 7, 5, 20, 27, 16, 21
44059_971_adversarial.png, 7, 5, 12, 19, 1, 6
44060_971_adversarial.png, 7, 3, 17, 24, 10, 13
44061_728_adversarial.png, 7, 7, 0, 7, 24, 31
44062_685_adversarial.png, 3, 7, 25, 28, 7, 14
44063_1_adversarial.png, 7, 5, 12, 19, 7, 12
44064_971_adversarial.png, 5, 3, 19, 24, 3, 6
44065_971_adversarial.png, 7, 5, 8, 15, 15, 20
44066_971_adversarial.png, 5, 7, 6, 11, 16, 23
44067_971_adversarial.png, 5, 5, 1, 6, 10, 15
44068_178_adversarial.png, 3, 7, 11, 14, 16, 23
44069_971_adversarial.png, 7, 3, 6, 13, 20, 23
44070_1_adversarial.png, 3, 3, 12, 15, 5, 8
44071_840_adversarial.png, 3, 5, 9, 12, 5, 10
44072_971_adversarial.png, 5, 5, 3, 8, 10, 15
44073_394_adversarial.png, 5, 3, 16, 21, 22, 25
44074_431_adversarial.png, 3, 5, 21, 24, 20, 25
44075_971_adversarial.png, 7, 5, 0, 7, 5, 10
44076_971_adversarial.png, 3, 5, 23, 26, 6, 11
44077_971_adversarial.png, 7, 5, 6, 13, 12, 17
44078_64_adversarial.png, 5, 7, 3, 8, 24, 31
44079_971_adversarial.png, 5, 5, 9, 14, 0, 5
44080_611_adversarial.png, 5, 5, 20, 25, 2, 7
44081_1_adversarial.png, 7, 7, 9, 16, 8, 15
44082_971_adversarial.png, 7, 5, 18, 25, 13, 18
44083_1_adversarial.png, 7, 7, 14, 21, 1, 8
44084_943_adversarial.png, 3, 7, 23, 26, 2, 9
44085_435_adversarial.png, 3, 7, 23, 26, 18, 25
44086_26_adversarial.png, 3, 5, 18, 21, 24, 29
44087_971_adversarial.png, 5, 3, 14, 19, 8, 11
44088_971_adversarial.png, 3, 3, 17, 20, 14, 17
44089_30_adversarial.png, 3, 3, 10, 13, 15, 18
44090_431_adversarial.png, 7, 3, 9, 16, 27, 30
44091_389_adversarial.png, 7, 5, 9, 16, 16, 21
44092_971_adversarial.png, 5, 3, 7, 12, 13, 16
44093_971_adversarial.png, 7, 3, 24, 31, 8, 11
44094_138_adversarial.png, 3, 7, 26, 29, 14, 21
44095_1_adversarial.png, 3, 7, 16, 19, 16, 23
44096_123_adversarial.png, 7, 5, 16, 23, 2, 7
44097_971_adversarial.png, 3, 5, 7, 10, 12, 17
44098_190_adversarial.png, 7, 7, 1, 8, 14, 21
44099_120_adversarial.png, 7, 7, 19, 26, 21, 28
44100_0_adversarial.png, 5, 7, 13, 18, 22, 29
44101_971_adversarial.png, 5, 7, 8, 13, 24, 31
44102_110_adversarial.png, 3, 7, 12, 15, 16, 23
44103_971_adversarial.png, 7, 7, 18, 25, 13, 20
44104_509_adversarial.png, 5, 5, 24, 29, 20, 25
44105_509_adversarial.png, 5, 5, 8, 13, 6, 11
44106_1_adversarial.png, 7, 3, 7, 14, 4, 7
44107_971_adversarial.png, 7, 3, 0, 7, 25, 28
44108_64_adversarial.png, 5, 3, 9, 14, 4, 7
44109_943_adversarial.png, 7, 5, 4, 11, 24, 29
44110_691_adversarial.png, 5, 3, 25, 30, 16, 19
44111_971_adversarial.png, 3, 5, 20, 23, 10, 15
44112_971_adversarial.png, 3, 5, 20, 23, 5, 10
44113_28_adversarial.png, 3, 5, 7, 10, 10, 15
44114_1_adversarial.png, 5, 7, 24, 29, 22, 29
44115_971_adversarial.png, 5, 5, 21, 26, 2, 7
44116_135_adversarial.png, 7, 5, 21, 28, 21, 26
44117_438_adversarial.png, 7, 5, 5, 12, 17, 22
44118_108_adversarial.png, 3, 5, 18, 21, 14, 19
44119_28_adversarial.png, 3, 5, 28, 31, 17, 22
44120_87_adversarial.png, 5, 7, 16, 21, 22, 29
44121_971_adversarial.png, 3, 5, 2, 5, 4, 9
44122_728_adversarial.png, 3, 5, 9, 12, 21, 26
44123_971_adversarial.png, 3, 5, 23, 26, 11, 16
44124_971_adversarial.png, 7, 5, 7, 14, 6, 11
44125_971_adversarial.png, 7, 3, 3, 10, 25, 28
44126_30_adversarial.png, 7, 7, 24, 31, 16, 23
44127_55_adversarial.png, 3, 5, 8, 11, 16, 21
44128_971_adversarial.png, 7, 7, 18, 25, 8, 15
44129_971_adversarial.png, 5, 5, 1, 6, 10, 15
44130_75_adversarial.png, 7, 3, 24, 31, 14, 17
44131_971_adversarial.png, 3, 3, 5, 8, 13, 16
44132_75_adversarial.png, 5, 7, 6, 11, 5, 12
44133_802_adversarial.png, 7, 3, 7, 14, 5, 8
44134_569_adversarial.png, 7, 5, 20, 27, 20, 25
44135_971_adversarial.png, 3, 5, 7, 10, 10, 15
44136_971_adversarial.png, 3, 5, 9, 12, 2, 7
44137_971_adversarial.png, 7, 7, 4, 11, 19, 26
44138_209_adversarial.png, 7, 5, 3, 10, 9, 14
44139_509_adversarial.png, 7, 7, 22, 29, 12, 19
44140_394_adversarial.png, 5, 5, 6, 11, 6, 11
44141_390_adversarial.png, 5, 5, 15, 20, 17, 22
44142_16_adversarial.png, 7, 3, 10, 17, 13, 16
44143_971_adversarial.png, 3, 5, 14, 17, 3, 8
44144_971_adversarial.png, 5, 7, 3, 8, 19, 26
44145_971_adversarial.png, 5, 5, 5, 10, 10, 15
44146_0_adversarial.png, 3, 7, 12, 15, 17, 24
44147_971_adversarial.png, 7, 5, 13, 20, 5, 10
44148_971_adversarial.png, 5, 3, 25, 30, 20, 23
44149_1_adversarial.png, 3, 3, 25, 28, 1, 4
44150_30_adversarial.png, 5, 3, 17, 22, 23, 26
44151_868_adversarial.png, 7, 5, 14, 21, 26, 31
44152_952_adversarial.png, 3, 3, 19, 22, 10, 13
44153_971_adversarial.png, 5, 5, 17, 22, 7, 12
44154_971_adversarial.png, 5, 3, 2, 7, 22, 25
44155_971_adversarial.png, 7, 5, 1, 8, 11, 16
44156_320_adversarial.png, 5, 3, 1, 6, 16, 19
44157_118_adversarial.png, 5, 3, 12, 17, 3, 6
44158_75_adversarial.png, 5, 5, 18, 23, 22, 27
44159_75_adversarial.png, 5, 7, 5, 10, 15, 22
44160_971_adversarial.png, 5, 5, 3, 8, 14, 19
44161_971_adversarial.png, 7, 7, 21, 28, 9, 16
44162_971_adversarial.png, 3, 7, 19, 22, 8, 15
44163_971_adversarial.png, 3, 7, 6, 9, 15, 22
44164_936_adversarial.png, 3, 3, 4, 7, 10, 13
44165_971_adversarial.png, 5, 7, 17, 22, 20, 27
44166_300_adversarial.png, 5, 3, 24, 29, 27, 30
44167_971_adversarial.png, 3, 7, 13, 16, 4, 11
44168_971_adversarial.png, 7, 3, 20, 27, 2, 5
44169_509_adversarial.png, 7, 7, 18, 25, 16, 23
44170_971_adversarial.png, 5, 3, 7, 12, 11, 14
44171_989_adversarial.png, 7, 5, 21, 28, 19, 24
44172_989_adversarial.png, 7, 3, 21, 28, 11, 14
44173_971_adversarial.png, 7, 5, 21, 28, 10, 15
44174_30_adversarial.png, 7, 7, 11, 18, 24, 31
44175_390_adversarial.png, 7, 5, 11, 18, 25, 30
44176_971_adversarial.png, 3, 3, 19, 22, 5, 8
44177_58_adversarial.png, 5, 3, 24, 29, 24, 27
44178_956_adversarial.png, 3, 3, 4, 7, 28, 31
44179_989_adversarial.png, 7, 5, 19, 26, 22, 27
44180_965_adversarial.png, 5, 5, 21, 26, 19, 24
44181_509_adversarial.png, 7, 3, 4, 11, 12, 15
44182_112_adversarial.png, 3, 3, 10, 13, 27, 30
44183_971_adversarial.png, 3, 3, 3, 6, 4, 7
44184_971_adversarial.png, 7, 3, 15, 22, 28, 31
44185_723_adversarial.png, 5, 7, 24, 29, 12, 19
44186_431_adversarial.png, 5, 3, 11, 16, 24, 27
44187_971_adversarial.png, 3, 3, 0, 3, 11, 14
44188_971_adversarial.png, 3, 7, 10, 13, 3, 10
44189_971_adversarial.png, 3, 3, 15, 18, 13, 16
44190_1_adversarial.png, 7, 3, 6, 13, 5, 8
44191_971_adversarial.png, 5, 5, 23, 28, 8, 13
44192_535_adversarial.png, 3, 3, 18, 21, 8, 11
44193_509_adversarial.png, 5, 7, 21, 26, 24, 31
44194_361_adversarial.png, 7, 3, 21, 28, 25, 28
44195_971_adversarial.png, 7, 7, 4, 11, 14, 21
44196_971_adversarial.png, 5, 5, 8, 13, 25, 30
44197_30_adversarial.png, 5, 5, 18, 23, 1, 6
44198_847_adversarial.png, 7, 5, 24, 31, 18, 23
44199_971_adversarial.png, 7, 3, 4, 11, 4, 7
44200_28_adversarial.png, 7, 5, 11, 18, 16, 21
44201_435_adversarial.png, 7, 7, 9, 16, 14, 21
44202_971_adversarial.png, 3, 7, 13, 16, 3, 10
44203_971_adversarial.png, 7, 3, 4, 11, 23, 26
44204_943_adversarial.png, 3, 7, 25, 28, 19, 26
44205_971_adversarial.png, 3, 5, 18, 21, 8, 13
44206_30_adversarial.png, 7, 3, 17, 24, 26, 29
44207_1_adversarial.png, 3, 5, 10, 13, 1, 6
44208_971_adversarial.png, 3, 5, 0, 3, 3, 8
44209_971_adversarial.png, 5, 3, 4, 9, 19, 22
44210_862_adversarial.png, 7, 3, 2, 9, 0, 3
44211_28_adversarial.png, 7, 5, 22, 29, 5, 10
44212_971_adversarial.png, 5, 5, 24, 29, 2, 7
44213_971_adversarial.png, 3, 5, 19, 22, 12, 17
44214_84_adversarial.png, 7, 3, 7, 14, 28, 31
44215_141_adversarial.png, 7, 5, 2, 9, 22, 27
44216_397_adversarial.png, 5, 5, 4, 9, 24, 29
44217_803_adversarial.png, 5, 3, 7, 12, 19, 22
44218_923_adversarial.png, 7, 3, 6, 13, 25, 28
44219_75_adversarial.png, 7, 7, 13, 20, 18, 25
44220_898_adversarial.png, 3, 5, 3, 6, 6, 11
44221_100_adversarial.png, 7, 5, 23, 30, 14, 19
44222_783_adversarial.png, 5, 5, 26, 31, 16, 21
44223_107_adversarial.png, 3, 7, 24, 27, 6, 13
44224_950_adversarial.png, 5, 7, 21, 26, 0, 7
44225_509_adversarial.png, 3, 5, 6, 9, 19, 24
44226_509_adversarial.png, 7, 3, 24, 31, 27, 30
44227_30_adversarial.png, 5, 3, 18, 23, 7, 10
44228_1_adversarial.png, 5, 5, 9, 14, 17, 22
44229_509_adversarial.png, 3, 3, 16, 19, 3, 6
44230_30_adversarial.png, 5, 5, 9, 14, 17, 22
44231_75_adversarial.png, 3, 3, 4, 7, 7, 10
44232_971_adversarial.png, 5, 7, 23, 28, 1, 8
44233_898_adversarial.png, 3, 5, 16, 19, 25, 30
44234_925_adversarial.png, 3, 3, 20, 23, 15, 18
44235_470_adversarial.png, 3, 3, 28, 31, 12, 15
44236_956_adversarial.png, 3, 3, 28, 31, 3, 6
44237_640_adversarial.png, 3, 3, 5, 8, 12, 15
44238_728_adversarial.png, 3, 7, 28, 31, 14, 21
44239_136_adversarial.png, 3, 7, 27, 30, 12, 19
44240_971_adversarial.png, 3, 3, 15, 18, 7, 10
44241_58_adversarial.png, 5, 5, 22, 27, 3, 8
44242_971_adversarial.png, 5, 5, 20, 25, 24, 29
44243_75_adversarial.png, 3, 7, 8, 11, 9, 16
44244_971_adversarial.png, 7, 5, 0, 7, 26, 31
44245_130_adversarial.png, 5, 7, 18, 23, 0, 7
44246_435_adversarial.png, 3, 5, 3, 6, 23, 28
44247_297_adversarial.png, 5, 3, 25, 30, 15, 18
44248_937_adversarial.png, 3, 5, 15, 18, 3, 8
44249_324_adversarial.png, 5, 3, 20, 25, 2, 5
44250_983_adversarial.png, 3, 5, 2, 5, 8, 13
44251_218_adversarial.png, 3, 5, 18, 21, 3, 8
44252_1_adversarial.png, 5, 5, 25, 30, 17, 22
44253_844_adversarial.png, 3, 7, 11, 14, 19, 26
44254_397_adversarial.png, 7, 7, 3, 10, 23, 30
44255_265_adversarial.png, 3, 3, 2, 5, 24, 27
44256_850_adversarial.png, 3, 3, 9, 12, 20, 23
44257_865_adversarial.png, 5, 7, 19, 24, 13, 20
44258_126_adversarial.png, 3, 3, 11, 14, 8, 11
44259_728_adversarial.png, 7, 5, 22, 29, 23, 28
44260_394_adversarial.png, 3, 3, 13, 16, 12, 15
44261_971_adversarial.png, 7, 7, 3, 10, 24, 31
44262_30_adversarial.png, 3, 5, 19, 22, 18, 23
44263_30_adversarial.png, 3, 7, 19, 22, 16, 23
44264_509_adversarial.png, 5, 3, 25, 30, 26, 29
44265_580_adversarial.png, 7, 7, 18, 25, 19, 26
44266_971_adversarial.png, 5, 3, 10, 15, 7, 10
44267_803_adversarial.png, 7, 7, 2, 9, 22, 29
44268_670_adversarial.png, 5, 3, 4, 9, 11, 14
44269_470_adversarial.png, 7, 7, 8, 15, 22, 29
44270_621_adversarial.png, 3, 3, 11, 14, 19, 22
44271_40_adversarial.png, 7, 7, 21, 28, 24, 31
44272_175_adversarial.png, 3, 5, 21, 24, 1, 6
44273_1_adversarial.png, 7, 3, 13, 20, 0, 3
44274_1_adversarial.png, 7, 5, 1, 8, 22, 27
44275_394_adversarial.png, 7, 5, 8, 15, 21, 26
44276_971_adversarial.png, 7, 3, 24, 31, 7, 10
44277_297_adversarial.png, 5, 3, 15, 20, 5, 8
44278_181_adversarial.png, 5, 3, 15, 20, 27, 30
44279_971_adversarial.png, 7, 5, 24, 31, 0, 5
44280_971_adversarial.png, 7, 5, 12, 19, 4, 9
44281_1_adversarial.png, 5, 3, 4, 9, 7, 10
44282_29_adversarial.png, 7, 5, 7, 14, 26, 31
44283_971_adversarial.png, 7, 3, 0, 7, 21, 24
44284_390_adversarial.png, 3, 3, 2, 5, 19, 22
44285_291_adversarial.png, 7, 5, 22, 29, 25, 30
44286_1_adversarial.png, 7, 3, 12, 19, 8, 11
44287_509_adversarial.png, 7, 3, 19, 26, 7, 10
44288_470_adversarial.png, 7, 7, 24, 31, 22, 29
44289_865_adversarial.png, 7, 5, 0, 7, 15, 20
44290_971_adversarial.png, 3, 5, 7, 10, 0, 5
44291_139_adversarial.png, 7, 7, 5, 12, 22, 29
44292_394_adversarial.png, 3, 3, 21, 24, 19, 22
44293_30_adversarial.png, 7, 7, 8, 15, 22, 29
44294_1_adversarial.png, 3, 3, 18, 21, 28, 31
44295_971_adversarial.png, 5, 3, 9, 14, 19, 22
44296_989_adversarial.png, 7, 5, 23, 30, 1, 6
44297_971_adversarial.png, 7, 3, 17, 24, 14, 17
44298_971_adversarial.png, 5, 3, 10, 15, 6, 9
44299_554_adversarial.png, 7, 3, 8, 15, 25, 28
44300_390_adversarial.png, 7, 5, 21, 28, 8, 13
44301_971_adversarial.png, 5, 5, 5, 10, 21, 26
44302_971_adversarial.png, 5, 7, 1, 6, 10, 17
44303_395_adversarial.png, 3, 5, 21, 24, 19, 24
44304_30_adversarial.png, 5, 7, 5, 10, 24, 31
44305_971_adversarial.png, 3, 7, 3, 6, 17, 24
44306_803_adversarial.png, 3, 7, 18, 21, 5, 12
44307_984_adversarial.png, 3, 5, 23, 26, 23, 28
44308_971_adversarial.png, 3, 3, 1, 4, 23, 26
44309_728_adversarial.png, 7, 7, 1, 8, 23, 30
44310_611_adversarial.png, 5, 3, 15, 20, 28, 31
44311_684_adversarial.png, 3, 3, 11, 14, 6, 9
44312_971_adversarial.png, 5, 3, 6, 11, 3, 6
44313_618_adversarial.png, 3, 5, 17, 20, 23, 28
44314_196_adversarial.png, 3, 3, 25, 28, 2, 5
44315_971_adversarial.png, 5, 5, 18, 23, 0, 5
44316_75_adversarial.png, 5, 7, 11, 16, 8, 15
44317_971_adversarial.png, 7, 7, 14, 21, 17, 24
44318_971_adversarial.png, 3, 7, 8, 11, 1, 8
44319_100_adversarial.png, 3, 7, 14, 17, 8, 15
44320_390_adversarial.png, 5, 7, 20, 25, 8, 15
44321_1_adversarial.png, 7, 5, 21, 28, 14, 19
44322_728_adversarial.png, 7, 3, 2, 9, 5, 8
44323_971_adversarial.png, 7, 5, 4, 11, 7, 12
44324_971_adversarial.png, 3, 7, 3, 6, 24, 31
44325_971_adversarial.png, 3, 7, 26, 29, 14, 21
44326_750_adversarial.png, 3, 7, 28, 31, 21, 28
44327_360_adversarial.png, 7, 3, 10, 17, 21, 24
44328_30_adversarial.png, 7, 3, 12, 19, 22, 25
44329_971_adversarial.png, 3, 7, 25, 28, 19, 26
44330_670_adversarial.png, 7, 5, 16, 23, 0, 5
44331_971_adversarial.png, 7, 5, 9, 16, 4, 9
44332_865_adversarial.png, 3, 3, 24, 27, 4, 7
44333_352_adversarial.png, 3, 3, 27, 30, 7, 10
44334_971_adversarial.png, 7, 3, 13, 20, 18, 21
44335_971_adversarial.png, 5, 5, 19, 24, 10, 15
44336_971_adversarial.png, 3, 3, 0, 3, 12, 15
44337_971_adversarial.png, 5, 7, 16, 21, 3, 10
44338_124_adversarial.png, 3, 3, 23, 26, 24, 27
44339_1_adversarial.png, 7, 5, 4, 11, 26, 31
44340_143_adversarial.png, 3, 7, 1, 4, 17, 24
44341_352_adversarial.png, 5, 5, 13, 18, 16, 21
44342_971_adversarial.png, 7, 7, 23, 30, 21, 28
44343_971_adversarial.png, 3, 7, 8, 11, 12, 19
44344_558_adversarial.png, 5, 3, 4, 9, 5, 8
44345_30_adversarial.png, 3, 7, 22, 25, 13, 20
44346_971_adversarial.png, 3, 7, 1, 4, 19, 26
44347_360_adversarial.png, 3, 5, 10, 13, 17, 22
44348_971_adversarial.png, 7, 7, 8, 15, 11, 18
44349_971_adversarial.png, 5, 5, 13, 18, 2, 7
44350_971_adversarial.png, 5, 7, 23, 28, 9, 16
44351_971_adversarial.png, 7, 7, 9, 16, 4, 11
44352_390_adversarial.png, 7, 7, 14, 21, 8, 15
44353_953_adversarial.png, 5, 5, 25, 30, 17, 22
44354_1_adversarial.png, 5, 7, 20, 25, 15, 22
44355_971_adversarial.png, 3, 7, 0, 3, 6, 13
44356_862_adversarial.png, 7, 3, 2, 9, 1, 4
44357_591_adversarial.png, 5, 5, 10, 15, 26, 31
44358_215_adversarial.png, 3, 7, 28, 31, 7, 14
44359_40_adversarial.png, 3, 3, 18, 21, 23, 26
44360_971_adversarial.png, 7, 5, 22, 29, 17, 22
44361_971_adversarial.png, 3, 3, 19, 22, 3, 6
44362_512_adversarial.png, 3, 5, 27, 30, 13, 18
44363_802_adversarial.png, 7, 5, 12, 19, 2, 7
44364_91_adversarial.png, 3, 3, 13, 16, 18, 21
44365_250_adversarial.png, 3, 5, 21, 24, 16, 21
44366_925_adversarial.png, 7, 7, 10, 17, 7, 14
44367_329_adversarial.png, 5, 3, 17, 22, 11, 14
44368_971_adversarial.png, 5, 3, 8, 13, 12, 15
44369_329_adversarial.png, 3, 3, 16, 19, 22, 25
44370_738_adversarial.png, 5, 5, 21, 26, 19, 24
44371_982_adversarial.png, 7, 7, 3, 10, 20, 27
44372_390_adversarial.png, 5, 5, 15, 20, 4, 9
44373_971_adversarial.png, 3, 7, 15, 18, 17, 24
44374_319_adversarial.png, 5, 3, 22, 27, 24, 27
44375_845_adversarial.png, 3, 3, 8, 11, 1, 4
44376_1_adversarial.png, 7, 5, 1, 8, 1, 6
44377_215_adversarial.png, 7, 7, 2, 9, 14, 21
44378_283_adversarial.png, 3, 7, 18, 21, 22, 29
44379_973_adversarial.png, 3, 7, 27, 30, 10, 17
44380_971_adversarial.png, 5, 5, 13, 18, 9, 14
44381_30_adversarial.png, 7, 3, 21, 28, 22, 25
44382_971_adversarial.png, 3, 5, 16, 19, 12, 17
44383_862_adversarial.png, 3, 5, 3, 6, 8, 13
44384_1_adversarial.png, 3, 7, 23, 26, 2, 9
44385_971_adversarial.png, 3, 7, 9, 12, 13, 20
44386_30_adversarial.png, 3, 5, 10, 13, 16, 21
44387_971_adversarial.png, 3, 7, 7, 10, 13, 20
44388_1_adversarial.png, 3, 5, 11, 14, 26, 31
44389_971_adversarial.png, 7, 5, 0, 7, 14, 19
44390_470_adversarial.png, 3, 5, 4, 7, 13, 18
44391_971_adversarial.png, 7, 5, 5, 12, 12, 17
44392_1_adversarial.png, 3, 5, 24, 27, 0, 5
44393_971_adversarial.png, 7, 3, 0, 7, 13, 16
44394_390_adversarial.png, 5, 7, 16, 21, 13, 20
44395_971_adversarial.png, 3, 5, 27, 30, 3, 8
44396_155_adversarial.png, 3, 3, 17, 20, 22, 25
44397_1_adversarial.png, 5, 5, 15, 20, 13, 18
44398_971_adversarial.png, 3, 7, 21, 24, 12, 19
44399_950_adversarial.png, 5, 5, 25, 30, 23, 28
44400_971_adversarial.png, 3, 5, 18, 21, 5, 10
44401_390_adversarial.png, 5, 5, 3, 8, 20, 25
44402_971_adversarial.png, 3, 5, 10, 13, 12, 17
44403_971_adversarial.png, 3, 5, 12, 15, 3, 8
44404_1_adversarial.png, 5, 5, 12, 17, 8, 13
44405_251_adversarial.png, 7, 7, 15, 22, 19, 26
44406_971_adversarial.png, 5, 5, 9, 14, 7, 12
44407_794_adversarial.png, 3, 3, 22, 25, 26, 29
44408_971_adversarial.png, 7, 3, 1, 8, 20, 23
44409_971_adversarial.png, 5, 7, 5, 10, 18, 25
44410_107_adversarial.png, 3, 5, 2, 5, 4, 9
44411_178_adversarial.png, 3, 7, 5, 8, 5, 12
44412_1_adversarial.png, 7, 7, 22, 29, 2, 9
44413_509_adversarial.png, 5, 3, 15, 20, 27, 30
44414_971_adversarial.png, 7, 7, 4, 11, 23, 30
44415_971_adversarial.png, 3, 3, 5, 8, 8, 11
44416_143_adversarial.png, 7, 5, 0, 7, 16, 21
44417_971_adversarial.png, 5, 3, 12, 17, 1, 4
44418_1_adversarial.png, 3, 7, 21, 24, 15, 22
44419_862_adversarial.png, 7, 5, 19, 26, 23, 28
44420_971_adversarial.png, 5, 5, 1, 6, 12, 17
44421_971_adversarial.png, 7, 5, 1, 8, 0, 5
44422_971_adversarial.png, 3, 5, 19, 22, 1, 6
44423_75_adversarial.png, 7, 3, 7, 14, 10, 13
44424_987_adversarial.png, 7, 5, 22, 29, 2, 7
44425_971_adversarial.png, 7, 7, 17, 24, 8, 15
44426_971_adversarial.png, 3, 3, 10, 13, 4, 7
44427_971_adversarial.png, 3, 5, 12, 15, 18, 23
44428_802_adversarial.png, 7, 7, 1, 8, 10, 17
44429_352_adversarial.png, 5, 7, 26, 31, 6, 13
44430_552_adversarial.png, 7, 3, 9, 16, 28, 31
44431_971_adversarial.png, 3, 5, 10, 13, 14, 19
44432_30_adversarial.png, 3, 7, 23, 26, 19, 26
44433_971_adversarial.png, 3, 7, 10, 13, 11, 18
44434_971_adversarial.png, 5, 3, 10, 15, 5, 8
44435_971_adversarial.png, 7, 7, 1, 8, 4, 11
44436_971_adversarial.png, 7, 7, 2, 9, 17, 24
44437_971_adversarial.png, 5, 7, 13, 18, 7, 14
44438_946_adversarial.png, 3, 5, 23, 26, 19, 24
44439_943_adversarial.png, 5, 7, 13, 18, 21, 28
44440_971_adversarial.png, 5, 3, 13, 18, 6, 9
44441_728_adversarial.png, 5, 3, 2, 7, 24, 27
44442_1_adversarial.png, 5, 3, 8, 13, 4, 7
44443_971_adversarial.png, 5, 3, 6, 11, 26, 29
44444_298_adversarial.png, 5, 7, 19, 24, 1, 8
44445_971_adversarial.png, 5, 7, 6, 11, 21, 28
44446_397_adversarial.png, 7, 5, 6, 13, 11, 16
44447_1_adversarial.png, 3, 5, 12, 15, 24, 29
44448_640_adversarial.png, 7, 3, 13, 20, 17, 20
44449_172_adversarial.png, 3, 3, 28, 31, 24, 27
44450_971_adversarial.png, 7, 7, 4, 11, 8, 15
44451_591_adversarial.png, 3, 5, 15, 18, 26, 31
44452_645_adversarial.png, 3, 7, 27, 30, 19, 26
44453_971_adversarial.png, 5, 3, 23, 28, 3, 6
44454_30_adversarial.png, 3, 5, 14, 17, 16, 21
44455_971_adversarial.png, 7, 7, 20, 27, 0, 7
44456_862_adversarial.png, 7, 3, 6, 13, 3, 6
44457_971_adversarial.png, 5, 7, 1, 6, 2, 9
44458_999_adversarial.png, 5, 5, 1, 6, 21, 26
44459_971_adversarial.png, 5, 5, 21, 26, 26, 31
44460_982_adversarial.png, 5, 3, 9, 14, 25, 28
44461_971_adversarial.png, 5, 3, 14, 19, 24, 27
44462_108_adversarial.png, 3, 3, 13, 16, 12, 15
44463_1_adversarial.png, 5, 7, 10, 15, 19, 26
44464_569_adversarial.png, 3, 7, 18, 21, 17, 24
44465_845_adversarial.png, 3, 5, 8, 11, 7, 12
44466_617_adversarial.png, 7, 5, 3, 10, 2, 7
44467_971_adversarial.png, 3, 3, 0, 3, 11, 14
44468_1_adversarial.png, 3, 7, 17, 20, 20, 27
44469_509_adversarial.png, 5, 7, 22, 27, 16, 23
44470_738_adversarial.png, 5, 3, 3, 8, 14, 17
44471_30_adversarial.png, 5, 5, 21, 26, 4, 9
44472_552_adversarial.png, 3, 5, 8, 11, 8, 13
44473_728_adversarial.png, 3, 3, 12, 15, 5, 8
44474_971_adversarial.png, 5, 3, 15, 20, 27, 30
44475_971_adversarial.png, 5, 3, 2, 7, 8, 11
44476_847_adversarial.png, 7, 3, 20, 27, 27, 30
44477_971_adversarial.png, 3, 3, 22, 25, 11, 14
44478_971_adversarial.png, 3, 3, 10, 13, 5, 8
44479_470_adversarial.png, 7, 3, 19, 26, 24, 27
44480_390_adversarial.png, 7, 3, 18, 25, 6, 9
44481_971_adversarial.png, 5, 5, 3, 8, 21, 26
44482_143_adversarial.png, 3, 7, 13, 16, 2, 9
44483_737_adversarial.png, 5, 3, 26, 31, 10, 13
44484_971_adversarial.png, 5, 3, 5, 10, 6, 9
44485_971_adversarial.png, 3, 7, 7, 10, 22, 29
44486_1_adversarial.png, 5, 5, 2, 7, 21, 26
44487_971_adversarial.png, 5, 5, 16, 21, 9, 14
44488_971_adversarial.png, 7, 3, 19, 26, 5, 8
44489_971_adversarial.png, 5, 7, 11, 16, 6, 13
44490_971_adversarial.png, 5, 5, 21, 26, 26, 31
44491_58_adversarial.png, 3, 5, 20, 23, 18, 23
