img,true_label,predicted_class,x,y,g_attack,g_original
a_808.png,2,9,10,8,255,59
a_809.png,9,1,7,23,0,209
a_810.png,4,9,24,5,243,19
a_811.png,4,3,15,10,0,244
a_812.png,0,1,15,13,9,174
a_813.png,2,0,26,11,2,183
a_814.png,4,2,23,5,255,19
a_815.png,5,6,3,17,23,226
a_816.png,0,6,2,25,0,235
a_817.png,9,1,25,11,0,248
a_818.png,6,1,26,15,229,13
a_819.png,1,9,23,20,10,111
a_820.png,1,9,13,12,0,190
a_821.png,6,1,14,15,0,213
a_822.png,2,0,14,27,233,41
a_823.png,7,4,4,4,243,31
a_824.png,9,1,21,4,18,246
a_825.png,5,7,25,27,7,223
a_826.png,9,2,3,11,0,251
a_827.png,4,7,8,19,255,7
a_828.png,5,7,22,17,0,170
a_829.png,5,3,26,19,249,69
a_830.png,6,2,25,18,14,236
a_831.png,2,6,9,19,9,113
a_832.png,2,3,13,12,33,93
a_833.png,6,9,25,12,244,33
a_834.png,1,9,15,16,8,195
a_835.png,2,5,7,20,0,224
a_836.png,4,9,15,4,0,212
a_837.png,1,9,11,12,3,220
a_838.png,6,9,15,17,250,54
a_839.png,0,9,6,23,20,200
a_840.png,0,9,9,23,78,158
a_841.png,5,9,15,24,0,211
a_842.png,3,5,5,26,0,228
a_843.png,7,5,10,17,11,160
a_844.png,6,4,27,24,212,68
a_845.png,9,1,24,18,245,64
a_846.png,2,1,12,10,255,100
a_847.png,1,9,19,12,0,246
a_848.png,7,6,11,17,9,232
a_849.png,3,1,20,14,255,85
a_850.png,1,9,23,6,0,154
a_851.png,1,9,15,20,6,143
a_852.png,6,9,12,17,10,232
a_853.png,8,9,4,23,15,243
a_854.png,6,1,26,16,231,12
a_855.png,7,9,25,3,10,206
a_856.png,9,1,23,15,252,47
a_857.png,5,3,25,27,0,135
a_858.png,0,2,27,20,19,151
a_859.png,4,2,10,19,7,142
a_860.png,2,6,16,12,0,240
a_861.png,5,9,25,27,0,218
a_862.png,1,9,14,15,20,181
a_863.png,9,1,15,17,0,253
a_864.png,6,2,12,14,255,111
a_865.png,4,9,12,12,253,28
a_866.png,6,2,14,12,0,143
a_867.png,6,3,15,19,0,240
a_868.png,1,9,16,11,224,43
a_869.png,1,9,7,10,0,154
a_870.png,9,1,6,27,0,172
a_871.png,2,3,25,12,11,168
a_872.png,5,6,6,15,254,28
a_873.png,3,9,27,14,1,155
a_874.png,4,9,8,11,0,213
a_875.png,3,6,23,21,0,246
a_876.png,7,0,27,16,18,107
a_877.png,5,2,9,15,9,231
a_878.png,7,9,26,19,251,101
a_879.png,5,1,24,16,218,82
a_880.png,1,9,15,13,0,171
a_881.png,1,9,15,18,11,239
a_882.png,6,3,2,23,0,220
a_883.png,3,1,17,13,0,174
a_884.png,5,2,14,22,19,178
a_885.png,3,5,2,4,0,216
a_886.png,0,9,7,3,0,227
a_887.png,1,9,21,19,255,15
a_888.png,6,9,14,12,3,114
a_889.png,2,0,19,12,0,84
a_890.png,0,8,19,3,21,122
a_891.png,6,4,27,14,3,175
a_892.png,8,0,15,3,11,214
a_893.png,1,9,16,12,0,178
a_894.png,4,9,9,19,0,124
a_895.png,7,4,3,19,0,206
a_896.png,1,9,17,16,0,160
a_897.png,6,3,7,21,0,138
a_898.png,0,6,2,23,0,218
a_899.png,9,2,1,23,0,252
a_900.png,5,9,25,24,10,213
a_901.png,0,3,2,8,3,244
a_902.png,0,3,14,26,0,202
a_903.png,4,1,6,25,25,227
a_904.png,2,3,14,18,0,241
a_905.png,9,1,3,5,8,208
a_906.png,2,5,14,3,7,164
a_907.png,8,6,21,10,18,229
a_908.png,1,9,21,12,248,74
a_909.png,6,9,10,15,255,49
a_910.png,8,0,27,9,0,157
a_911.png,6,9,16,20,5,155
a_912.png,9,1,25,16,250,33
a_913.png,2,5,10,9,24,219
a_914.png,5,6,16,11,0,233
a_915.png,5,9,19,23,3,164
a_916.png,8,0,19,15,0,119
a_917.png,1,9,20,16,255,87
a_918.png,0,9,18,24,240,41
a_919.png,2,6,15,6,7,135
a_920.png,0,2,1,11,26,255
a_921.png,0,2,4,7,0,178
a_922.png,5,9,11,3,37,199
a_923.png,5,3,3,10,9,222
a_924.png,5,9,23,13,26,177
a_925.png,4,1,16,14,212,11
a_926.png,0,9,1,18,6,202
a_927.png,3,9,20,18,240,16
a_928.png,1,9,25,14,203,13
a_929.png,6,9,14,17,9,209
a_930.png,8,7,23,17,51,187
a_931.png,2,9,18,20,5,208
a_932.png,8,9,27,9,255,109
a_933.png,7,5,6,24,69,226
a_934.png,0,3,2,13,38,243
a_935.png,1,9,17,9,7,163
a_936.png,3,5,9,15,0,166
a_937.png,3,9,19,16,255,113
a_938.png,6,3,9,11,255,35
a_939.png,0,1,22,6,3,76
a_940.png,2,7,5,13,1,172
a_941.png,0,8,18,7,5,246
a_942.png,6,2,16,23,12,132
a_943.png,3,4,13,27,7,206
a_944.png,1,9,14,12,251,20
a_945.png,9,0,6,14,14,220
a_946.png,4,0,14,23,14,240
a_947.png,9,1,25,21,0,182
a_948.png,3,1,25,18,22,231
a_949.png,3,9,19,15,0,208
a_950.png,2,9,13,11,0,225
a_951.png,0,9,11,9,0,226
a_952.png,7,9,27,26,255,82
a_953.png,3,4,6,14,26,191
a_954.png,1,0,8,17,255,21
a_955.png,1,9,21,22,0,144
a_956.png,9,5,5,22,14,206
a_957.png,5,9,19,23,26,169
a_958.png,9,1,17,11,255,3
a_959.png,4,9,18,23,210,55
a_960.png,7,9,18,27,0,184
a_961.png,7,4,19,5,0,191
a_962.png,6,9,26,10,245,26
a_963.png,7,9,24,23,0,140
a_964.png,7,9,25,13,9,243
a_965.png,5,6,15,14,0,232
a_966.png,8,9,24,10,0,209
a_967.png,6,2,19,15,255,31
a_968.png,5,3,7,18,244,100
a_969.png,1,9,27,27,17,225
a_970.png,8,0,22,17,7,165
a_971.png,9,5,23,19,15,156
a_972.png,4,0,11,3,0,247
a_973.png,2,0,15,3,0,200
a_974.png,5,1,13,27,41,167
a_975.png,1,9,13,9,0,207
a_976.png,9,3,23,27,60,229
a_977.png,3,9,27,15,255,29
a_978.png,1,9,13,9,255,47
a_979.png,1,9,16,12,255,35
a_980.png,6,2,10,12,0,168
a_981.png,3,9,21,16,255,27
a_982.png,7,3,14,11,255,40
a_983.png,4,1,21,27,35,202
a_984.png,2,0,10,9,0,241
a_985.png,5,7,27,17,36,253
a_986.png,3,5,3,27,0,227
a_987.png,5,3,15,18,92,255
a_988.png,6,1,24,19,240,10
a_989.png,9,1,14,4,0,151
a_990.png,7,9,27,21,248,75
a_991.png,5,3,17,19,3,127
a_992.png,7,9,27,3,24,122
a_993.png,0,2,2,12,3,219
a_994.png,0,8,2,18,0,235
a_995.png,9,1,22,18,255,21
a_996.png,8,1,27,13,246,16
a_997.png,1,9,15,9,2,219
a_998.png,1,9,25,7,255,30
a_999.png,1,9,21,12,43,216
a_1000.png,0,9,7,3,0,204
a_1001.png,7,5,8,24,255,53
a_1002.png,4,7,9,17,9,245
a_1003.png,0,2,27,15,0,207
a_1004.png,0,3,5,17,65,219
a_1005.png,4,5,20,21,0,225
a_1006.png,1,9,19,22,3,214
a_1007.png,0,2,4,17,0,169
a_1008.png,1,6,22,6,255,82
a_1009.png,8,9,24,21,218,10
a_1010.png,1,9,12,23,0,161
a_1011.png,6,2,20,7,253,7
a_1012.png,6,9,9,12,246,84
a_1013.png,3,5,19,23,3,249
a_1014.png,0,1,3,11,0,149
a_1015.png,4,6,3,19,1,170
a_1016.png,6,9,26,11,255,38
a_1017.png,2,5,20,19,40,196
a_1018.png,2,4,25,11,0,211
a_1019.png,0,1,21,27,0,232
a_1020.png,4,9,13,5,253,137
a_1021.png,0,1,2,17,0,208
a_1022.png,5,3,3,10,0,179
a_1023.png,6,5,14,19,6,140
a_1024.png,3,2,5,19,0,237
a_1025.png,2,4,17,9,251,49
a_1026.png,5,7,3,15,5,219
a_1027.png,0,9,2,20,11,165
a_1028.png,3,0,17,2,18,189
a_1029.png,6,9,11,15,0,197
a_1030.png,1,9,11,16,52,209
a_1031.png,1,9,10,12,0,174
a_1032.png,7,5,12,21,243,95
a_1033.png,6,3,11,15,6,165
a_1034.png,2,9,7,9,23,173
a_1035.png,8,0,26,13,254,119
a_1036.png,7,9,27,6,10,102
a_1037.png,6,5,12,17,8,211
a_1038.png,7,9,25,5,0,167
a_1039.png,4,6,6,21,0,239
a_1040.png,8,1,27,14,255,61
a_1041.png,6,1,22,22,230,7
a_1042.png,2,3,21,3,11,249
a_1043.png,1,9,9,13,0,227
a_1044.png,0,2,21,12,2,204
a_1045.png,8,2,21,18,6,241
a_1046.png,8,2,2,7,0,223
a_1047.png,4,9,27,18,0,130
a_1048.png,3,1,12,14,236,95
a_1049.png,7,3,26,2,216,86
a_1050.png,9,1,24,13,255,69
a_1051.png,0,9,6,13,0,202
a_1052.png,0,1,7,24,0,166
a_1053.png,4,1,22,23,255,57
a_1054.png,0,9,11,18,0,248
a_1055.png,8,1,27,22,255,25
a_1056.png,4,9,8,12,0,81
a_1057.png,6,2,12,17,0,118
a_1058.png,2,0,2,20,0,233
a_1059.png,0,2,1,6,0,252
a_1060.png,5,3,23,17,255,30
a_1061.png,6,9,26,11,235,32
a_1062.png,1,9,17,26,10,207
a_1063.png,0,9,3,6,3,232
a_1064.png,0,1,2,13,42,152
a_1065.png,3,9,24,8,250,9
a_1066.png,4,6,10,21,0,182
a_1067.png,6,1,17,3,0,251
a_1068.png,2,0,20,23,21,202
a_1069.png,6,2,26,22,255,100
a_1070.png,9,1,3,27,0,250
a_1071.png,3,5,10,6,0,106
a_1072.png,0,2,5,12,58,154
a_1073.png,1,6,9,25,0,176
a_1074.png,5,3,9,11,0,215
a_1075.png,8,9,27,20,5,186
a_1076.png,0,2,6,9,5,231
a_1077.png,5,3,25,7,0,168
a_1078.png,1,9,14,12,0,182
a_1079.png,8,0,21,11,248,52
a_1080.png,8,1,19,15,0,206
a_1081.png,4,6,8,7,34,137
a_1082.png,4,9,11,15,199,109
a_1083.png,0,9,10,15,0,222
a_1084.png,4,2,13,7,254,54
a_1085.png,0,2,27,19,14,227
a_1086.png,6,3,14,15,0,214
a_1087.png,5,4,27,27,0,204
a_1088.png,9,1,4,27,18,201
a_1089.png,7,9,24,27,1,175
a_1090.png,0,2,27,16,13,241
a_1091.png,0,2,23,9,61,175
a_1092.png,6,3,11,17,12,99
a_1093.png,2,0,9,10,90,244
a_1094.png,7,4,26,25,13,225
a_1095.png,6,3,10,17,8,161
a_1096.png,0,3,4,27,18,212
a_1097.png,2,6,19,7,255,1
a_1098.png,2,3,7,21,23,203
a_1099.png,8,9,25,7,0,168
a_1100.png,8,1,26,22,255,17
a_1101.png,8,1,26,19,255,64
a_1102.png,5,7,6,23,31,216
a_1103.png,7,9,14,20,0,231
a_1104.png,3,9,27,16,192,7
a_1105.png,1,9,13,19,24,213
a_1106.png,2,0,19,7,0,236
a_1107.png,0,1,24,16,245,0
a_1108.png,6,9,14,15,10,170
a_1109.png,5,6,16,22,50,222
a_1110.png,7,1,26,26,2,209
a_1111.png,7,6,11,22,13,250
a_1112.png,8,1,27,15,249,40
a_1113.png,9,8,17,10,92,182
a_1114.png,3,9,27,16,203,7
a_1115.png,0,8,2,14,9,240
a_1116.png,0,2,19,12,43,241
a_1117.png,2,5,13,8,34,148
a_1118.png,8,9,27,19,0,125
a_1119.png,2,0,5,15,9,225
a_1120.png,0,2,3,11,0,98
a_1121.png,7,0,24,5,9,253
a_1122.png,1,9,9,15,0,252
a_1123.png,6,9,15,5,0,253
a_1124.png,5,3,7,21,0,248
a_1125.png,6,2,15,15,0,159
a_1126.png,2,7,14,25,48,213
a_1127.png,0,2,23,18,12,212
a_1128.png,6,2,27,18,42,147
a_1129.png,1,2,27,8,26,216
a_1130.png,0,2,27,13,1,201
a_1131.png,1,9,19,12,20,154
a_1132.png,6,2,12,15,0,170
a_1133.png,5,2,5,7,9,140
a_1134.png,8,0,20,15,5,130
a_1135.png,5,9,13,12,255,14
a_1136.png,1,9,14,14,6,216
a_1137.png,4,9,23,25,0,116
a_1138.png,8,1,21,21,248,10
a_1139.png,0,1,26,14,220,58
a_1140.png,5,2,5,13,18,220
a_1141.png,1,9,19,19,0,174
a_1142.png,4,0,12,1,0,231
a_1143.png,6,3,13,17,0,92
a_1144.png,1,9,9,16,11,248
a_1145.png,9,1,17,4,0,138
a_1146.png,5,2,21,12,14,247
a_1147.png,6,9,14,10,5,213
a_1148.png,6,7,23,13,17,186
a_1149.png,2,0,19,8,0,153
a_1150.png,5,3,24,23,0,162
a_1151.png,7,0,2,20,0,201
a_1152.png,3,2,27,3,255,74
a_1153.png,4,9,17,1,8,173
a_1154.png,2,3,21,7,9,221
a_1155.png,0,9,13,15,0,153
a_1156.png,0,3,27,12,246,3
a_1157.png,2,6,22,4,55,193
a_1158.png,5,4,19,23,64,144
a_1159.png,5,3,3,16,4,163
a_1160.png,5,3,12,24,0,240
a_1161.png,9,1,24,15,254,40
a_1162.png,1,9,15,11,15,176
a_1163.png,9,1,23,19,233,32
a_1164.png,0,9,2,23,0,246
a_1165.png,2,4,6,19,0,150
a_1166.png,3,4,17,19,0,185
a_1167.png,9,1,27,17,0,181
a_1168.png,4,9,11,7,235,32
a_1169.png,1,9,15,18,255,62
a_1170.png,6,1,12,17,0,252
a_1171.png,9,1,27,9,25,233
a_1172.png,4,2,8,14,1,144
a_1173.png,1,9,21,19,0,196
a_1174.png,6,3,14,25,0,252
a_1175.png,3,9,25,16,4,194
a_1176.png,5,3,5,11,38,250
a_1177.png,2,6,8,19,255,39
a_1178.png,1,6,25,5,16,148
a_1179.png,0,3,15,18,249,0
a_1180.png,8,1,27,15,0,43
a_1181.png,4,9,12,2,5,189
a_1182.png,8,0,27,17,3,139
a_1183.png,5,6,5,21,0,197
a_1184.png,7,9,25,21,1,245
a_1185.png,5,9,4,10,16,235
a_1186.png,3,9,24,14,233,3
a_1187.png,2,5,18,10,255,123
a_1188.png,1,9,13,13,0,97
a_1189.png,6,3,7,15,4,117
a_1190.png,3,6,3,3,34,244
a_1191.png,4,6,22,20,230,70
a_1192.png,4,3,15,25,10,217
a_1193.png,7,9,26,4,250,86
a_1194.png,1,9,7,1,3,246
a_1195.png,9,2,8,23,0,132
a_1196.png,0,5,3,8,0,236
a_1197.png,2,5,21,25,0,158
a_1198.png,0,7,12,4,31,180
a_1199.png,5,1,5,18,0,235
a_1200.png,2,7,25,7,0,233
a_1201.png,1,9,16,17,3,178
a_1202.png,8,9,21,14,255,29
a_1203.png,3,9,23,9,234,95
a_1204.png,0,3,3,8,0,255
a_1205.png,5,6,18,12,0,222
a_1206.png,9,1,23,13,95,226
a_1207.png,1,9,14,17,0,233
a_1208.png,8,1,26,17,255,21
a_1209.png,1,9,20,7,255,82
a_1210.png,1,9,18,11,0,128
a_1211.png,0,3,1,19,9,255
a_1212.png,1,9,13,17,45,230
a_1213.png,3,9,26,26,230,24
a_1214.png,0,3,3,5,0,246
a_1215.png,5,6,5,18,27,244
a_1216.png,8,0,26,8,255,58
a_1217.png,4,6,12,23,0,141
a_1218.png,1,9,21,13,15,151
a_1219.png,2,1,14,7,3,177
a_1220.png,2,6,19,14,255,87
a_1221.png,6,4,26,14,255,29
a_1222.png,1,9,25,23,255,8
a_1223.png,1,9,17,13,27,176
a_1224.png,0,3,25,8,22,195
a_1225.png,3,5,15,10,234,38
a_1226.png,2,1,24,5,0,188
a_1227.png,1,9,11,11,0,193
a_1228.png,2,1,13,20,255,25
a_1229.png,4,0,15,24,255,43
a_1230.png,0,3,2,19,0,173
a_1231.png,5,3,4,27,0,253
a_1232.png,1,9,12,14,0,203
a_1233.png,0,9,2,18,43,214
a_1234.png,0,4,27,25,255,61
a_1235.png,2,9,15,19,60,244
a_1236.png,5,3,17,18,16,241
a_1237.png,1,9,18,9,0,215
a_1238.png,6,2,12,13,244,79
a_1239.png,0,9,27,25,0,150
a_1240.png,7,4,21,27,4,238
a_1241.png,5,7,19,18,7,213
a_1242.png,4,6,21,23,0,185
a_1243.png,1,9,18,19,255,54
a_1244.png,2,1,27,13,245,17
a_1245.png,5,3,16,17,27,159
a_1246.png,3,9,9,7,0,179
a_1247.png,6,2,16,12,255,126
a_1248.png,5,7,23,13,0,231
a_1249.png,8,0,24,17,0,245
a_1250.png,8,1,26,15,247,3
a_1251.png,2,3,15,15,40,152
a_1252.png,2,0,27,23,0,212
a_1253.png,7,9,23,27,28,196
a_1254.png,5,3,27,20,0,211
a_1255.png,6,9,11,15,0,153
a_1256.png,0,8,1,15,18,159
a_1257.png,3,9,24,11,253,4
a_1258.png,2,6,11,7,0,139
a_1259.png,7,9,9,16,0,246
a_1260.png,1,9,18,9,0,223
a_1261.png,6,2,14,10,0,125
a_1262.png,5,9,27,6,0,234
a_1263.png,5,9,27,22,254,76
a_1264.png,9,5,27,2,252,82
a_1265.png,3,5,7,9,15,222
a_1266.png,1,9,11,12,44,240
a_1267.png,5,9,3,19,0,185
a_1268.png,4,3,11,13,7,181
a_1269.png,0,1,23,27,0,171
a_1270.png,8,1,27,23,0,114
a_1271.png,2,9,27,11,255,16
a_1272.png,2,0,4,19,8,246
a_1273.png,2,6,9,16,254,72
a_1274.png,0,9,11,23,43,169
a_1275.png,6,9,23,5,4,248
a_1276.png,0,6,2,23,11,238
a_1277.png,0,9,2,7,2,168
a_1278.png,6,9,11,27,5,255
a_1279.png,9,1,17,24,9,163
a_1280.png,7,5,10,19,10,187
a_1281.png,0,1,1,20,0,250
a_1282.png,1,9,9,12,0,244
a_1283.png,5,3,5,19,255,49
a_1284.png,2,6,15,9,2,232
a_1285.png,1,2,27,17,24,249
a_1286.png,3,4,1,12,242,20
a_1287.png,3,2,18,16,30,191
a_1288.png,3,5,2,25,7,169
a_1289.png,6,4,13,14,0,131
a_1290.png,5,7,11,27,15,232
a_1291.png,2,6,17,15,16,53
a_1292.png,2,1,12,15,238,5
a_1293.png,5,3,5,19,7,251
a_1294.png,9,4,6,3,247,61
a_1295.png,3,9,27,16,0,124
a_1296.png,2,4,5,13,0,247
a_1297.png,7,9,25,12,2,129
a_1298.png,7,4,11,19,12,215
a_1299.png,0,9,3,17,0,165
a_1300.png,1,9,26,21,226,61
a_1301.png,1,9,9,13,10,212
a_1302.png,7,9,15,4,13,189
a_1303.png,2,3,4,22,255,16
a_1304.png,1,9,11,13,28,151
a_1305.png,9,1,7,23,34,224
a_1306.png,7,9,18,2,0,147
a_1307.png,8,1,27,14,253,7
a_1308.png,5,9,23,12,188,1
a_1309.png,0,9,11,15,0,230
a_1310.png,0,4,5,9,0,161
a_1311.png,8,9,11,14,0,239
a_1312.png,5,2,17,11,20,197
a_1313.png,6,2,8,7,255,53
a_1314.png,0,9,3,17,20,156
a_1315.png,8,9,21,14,11,246
a_1316.png,7,1,18,11,18,156
a_1317.png,4,2,14,22,255,85
a_1318.png,5,1,5,13,27,234
a_1319.png,2,5,12,11,242,38
a_1320.png,8,1,27,13,7,96
a_1321.png,1,9,21,22,0,83
a_1322.png,2,0,9,9,8,187
a_1323.png,3,0,23,20,10,187
a_1324.png,2,4,11,24,7,122
a_1325.png,0,3,2,16,0,219
a_1326.png,6,9,27,19,4,123
a_1327.png,4,7,12,18,251,41
a_1328.png,8,0,25,21,0,195
a_1329.png,0,1,27,13,238,33
a_1330.png,6,3,12,16,232,64
a_1331.png,0,9,23,9,0,123
a_1332.png,5,9,24,14,241,6
a_1333.png,6,2,10,15,45,107
a_1334.png,0,4,18,14,0,218
a_1335.png,1,9,17,21,27,185
a_1336.png,5,3,26,20,3,153
a_1337.png,8,0,12,27,6,217
a_1338.png,7,9,27,5,0,206
a_1339.png,0,2,2,13,0,236
a_1340.png,9,1,17,8,0,187
a_1341.png,6,4,26,15,255,12
a_1342.png,0,3,3,15,0,245
a_1343.png,9,0,27,15,229,69
a_1344.png,7,9,13,15,53,253
a_1345.png,2,6,22,18,6,197
a_1346.png,2,9,27,16,255,30
a_1347.png,8,1,19,18,0,243
a_1348.png,2,9,13,13,0,233
a_1349.png,0,9,24,8,7,163
a_1350.png,7,4,4,22,240,50
a_1351.png,7,9,11,13,0,207
a_1352.png,3,5,12,15,23,235
a_1353.png,7,9,12,7,15,221
a_1354.png,4,9,24,10,255,51
a_1355.png,1,9,22,23,0,204
a_1356.png,7,9,9,21,25,252
a_1357.png,9,1,24,14,9,235
a_1358.png,2,3,7,19,13,218
a_1359.png,2,6,8,25,8,208
a_1360.png,3,5,4,9,56,226
a_1361.png,1,9,12,16,0,217
a_1362.png,4,2,16,27,241,128
a_1363.png,6,9,25,12,255,32
a_1364.png,1,9,22,17,255,90
a_1365.png,3,0,14,26,0,237
a_1366.png,2,9,15,19,0,192
a_1367.png,5,3,19,15,109,252
a_1368.png,1,9,3,19,0,244
a_1369.png,2,4,7,26,7,165
a_1370.png,9,0,26,27,251,70
a_1371.png,7,9,26,6,14,141
a_1372.png,0,7,8,3,15,200
a_1373.png,2,9,27,23,11,225
a_1374.png,4,9,21,7,1,203
a_1375.png,0,3,3,15,0,174
a_1376.png,5,9,23,27,0,183
a_1377.png,0,4,11,9,0,230
a_1378.png,7,2,14,24,16,252
a_1379.png,0,1,6,25,0,139
a_1380.png,4,6,19,4,0,47
a_1381.png,2,1,19,19,244,70
a_1382.png,0,4,3,20,0,255
a_1383.png,3,9,18,22,255,40
a_1384.png,5,9,7,11,24,201
a_1385.png,1,9,23,20,255,33
a_1386.png,6,9,26,16,255,46
a_1387.png,2,6,3,13,0,118
a_1388.png,1,9,17,14,10,244
a_1389.png,9,1,14,14,243,137
a_1390.png,5,3,6,15,17,211
a_1391.png,0,9,24,20,255,38
a_1392.png,7,5,25,19,17,167
a_1393.png,9,0,25,5,13,110
a_1394.png,4,7,10,18,1,178
a_1395.png,7,3,7,27,18,251
a_1396.png,8,0,8,21,0,212
a_1397.png,4,5,13,9,235,3
a_1398.png,7,9,10,16,0,245
a_1399.png,7,4,15,14,10,242
a_1400.png,0,1,3,21,0,234
a_1401.png,9,5,16,4,4,103
a_1402.png,6,2,13,17,15,224
a_1403.png,4,0,7,23,0,207
a_1404.png,3,5,15,23,0,219
a_1405.png,2,3,22,5,0,216
a_1406.png,8,9,8,13,0,155
a_1407.png,4,7,13,15,6,169
a_1408.png,0,2,27,19,0,242
a_1409.png,3,2,27,15,0,175
a_1410.png,4,2,23,23,28,188
a_1411.png,1,9,20,15,0,175
a_1412.png,6,2,11,15,5,118
a_1413.png,2,0,27,7,0,204
a_1414.png,4,7,25,11,0,250
a_1415.png,4,1,16,9,251,29
a_1416.png,1,9,20,10,235,40
a_1417.png,3,2,27,19,0,135
a_1418.png,2,0,20,14,255,16
a_1419.png,7,4,18,18,205,63
a_1420.png,0,9,5,15,74,225
a_1421.png,7,9,9,15,255,47
a_1422.png,0,1,13,15,0,121
a_1423.png,4,2,23,26,0,187
a_1424.png,6,4,25,16,233,13
a_1425.png,7,1,7,9,3,221
a_1426.png,1,3,23,5,42,233
a_1427.png,0,1,27,20,255,103
a_1428.png,7,9,27,16,2,106
a_1429.png,0,3,2,15,9,251
a_1430.png,0,9,22,16,246,7
a_1431.png,5,0,9,5,0,207
a_1432.png,2,1,16,14,39,251
a_1433.png,8,7,23,27,27,251
a_1434.png,6,1,17,3,8,222
a_1435.png,9,1,27,10,0,183
a_1436.png,5,6,17,16,9,211
a_1437.png,2,0,19,12,0,249
a_1438.png,4,5,5,25,0,143
a_1439.png,1,9,27,3,17,211
a_1440.png,9,1,22,12,255,9
a_1441.png,0,9,8,19,0,157
a_1442.png,7,9,26,7,255,73
a_1443.png,0,9,3,21,0,218
a_1444.png,1,9,19,27,0,204
a_1445.png,3,6,21,19,0,178
a_1446.png,1,9,16,9,255,71
a_1447.png,3,9,23,9,0,241
a_1448.png,6,1,20,23,253,41
a_1449.png,9,1,17,14,252,96
a_1450.png,1,9,21,15,255,84
a_1451.png,4,7,9,15,3,158
a_1452.png,0,2,23,20,60,217
a_1453.png,2,5,7,3,6,241
a_1454.png,3,2,21,21,0,238
a_1455.png,1,9,20,18,253,73
a_1456.png,7,9,9,17,3,202
a_1457.png,1,9,13,11,27,167
a_1458.png,8,9,22,10,252,33
a_1459.png,8,1,27,16,249,19
a_1460.png,8,9,7,20,0,242
a_1461.png,8,0,25,12,0,127
a_1462.png,8,1,27,12,3,216
a_1463.png,0,5,8,2,255,76
a_1464.png,7,9,23,2,40,147
a_1465.png,8,1,22,7,255,7
a_1466.png,6,3,11,18,251,123
a_1467.png,6,1,21,19,0,157
a_1468.png,8,0,23,13,0,181
a_1469.png,8,0,27,16,255,57
a_1470.png,4,2,7,21,4,112
a_1471.png,3,9,26,6,0,212
a_1472.png,1,9,17,8,18,217
a_1473.png,9,7,6,10,0,250
a_1474.png,5,3,15,17,26,234
a_1475.png,0,9,2,17,12,219
a_1476.png,2,3,2,9,3,148
a_1477.png,4,1,14,9,0,172
a_1478.png,6,9,10,19,0,200
a_1479.png,7,9,26,24,250,118
a_1480.png,4,2,2,17,6,184
a_1481.png,0,9,2,17,9,213
a_1482.png,0,2,25,13,0,242
a_1483.png,7,4,9,11,17,253
a_1484.png,9,1,25,15,1,140
a_1485.png,2,9,26,21,255,36
a_1486.png,1,6,15,23,0,111
a_1487.png,5,7,2,14,51,255
a_1488.png,5,3,25,2,38,217
a_1489.png,1,9,22,24,211,4
a_1490.png,1,9,24,9,255,11
a_1491.png,5,1,20,14,7,146
a_1492.png,9,1,2,5,3,181
a_1493.png,2,9,27,15,255,97
a_1494.png,6,2,7,19,222,56
a_1495.png,3,9,25,8,231,81
a_1496.png,6,2,9,26,9,151
a_1497.png,6,2,14,17,3,103
a_1498.png,3,4,27,13,0,207
a_1499.png,1,9,17,16,0,90
a_1500.png,4,7,12,10,255,8
a_1501.png,2,9,14,4,0,180
a_1502.png,5,3,3,11,32,248
a_1503.png,6,4,14,17,0,189
a_1504.png,2,5,26,7,0,209
a_1505.png,7,9,23,27,19,151
a_1506.png,6,1,27,23,1,123
a_1507.png,7,0,11,4,0,246
a_1508.png,6,5,7,3,0,242
a_1509.png,0,2,17,22,7,233
a_1510.png,9,0,25,11,9,251
a_1511.png,6,2,27,15,255,120
a_1512.png,5,4,6,15,255,67
a_1513.png,7,5,3,24,7,246
a_1514.png,7,9,11,19,50,239
a_1515.png,5,2,7,16,24,227
a_1516.png,6,9,27,14,252,18
a_1517.png,5,1,14,24,255,19
a_1518.png,1,9,5,11,15,152
a_1519.png,2,5,5,13,4,167
a_1520.png,2,0,19,13,234,3
a_1521.png,7,9,18,18,231,18
a_1522.png,6,9,15,17,0,123
a_1523.png,7,5,14,18,216,32
a_1524.png,5,6,7,13,48,247
a_1525.png,1,9,18,14,0,104
a_1526.png,2,9,17,3,29,239
a_1527.png,5,6,17,15,31,224
a_1528.png,7,9,25,17,6,165
a_1529.png,3,5,27,9,4,206
a_1530.png,6,9,11,21,255,85
a_1531.png,7,4,9,22,0,130
a_1532.png,2,0,13,16,3,228
a_1533.png,4,9,9,16,35,247
a_1534.png,3,9,9,3,0,176
a_1535.png,0,6,2,9,16,182
a_1536.png,2,1,20,20,255,37
a_1537.png,2,5,23,25,0,207
a_1538.png,0,6,16,8,10,155
a_1539.png,1,9,8,16,200,6
a_1540.png,3,6,1,7,202,26
a_1541.png,1,3,20,19,32,147
a_1542.png,0,2,3,24,0,150
a_1543.png,4,2,6,20,0,73
a_1544.png,6,9,9,2,0,255
a_1545.png,8,0,24,18,0,135
a_1546.png,4,2,16,7,255,100
a_1547.png,1,9,11,16,0,209
a_1548.png,9,1,22,10,255,55
a_1549.png,7,5,23,12,43,145
a_1550.png,9,5,25,19,20,249
a_1551.png,1,0,6,14,16,243
a_1552.png,8,9,25,15,12,181
